"probeset","gene","EntrezGene.ID","best_probe"
"213939_s_at","RUFY3","22902",FALSE
"213940_s_at","FNBP1","23048",TRUE
"213941_x_at","RPS7","6201",TRUE
"213942_at","MEGF6","1953",TRUE
"213943_at","TWIST1","7291",TRUE
"213944_x_at","GNA11","2767",FALSE
"213946_s_at","OBSL1","23363",TRUE
"213947_s_at","NUP210","23225",FALSE
"213948_x_at","CADM3","57863",FALSE
"213949_s_at","DOHH","83475",TRUE
"213951_s_at","PSMC3IP","29893",TRUE
"213952_s_at","ALOX5","240",FALSE
"213953_at","KRT20","54474",TRUE
"213954_at","FAM169A","26049",TRUE
"213955_at","MYOZ3","91977",TRUE
"213956_at","CEP350","9857",FALSE
"213957_s_at","CEP350","9857",TRUE
"213958_at","CD6","923",FALSE
"213959_s_at","RPGRIP1L","23322",TRUE
"213960_at","NTRK3","4916",FALSE
"213962_s_at","ANKLE2","23141",TRUE
"213963_s_at","SAP30","8819",TRUE
"213965_s_at","CHD5","26038",FALSE
"213966_at","HMG20B","10362",TRUE
"213967_at","RALYL","138046",TRUE
"213969_x_at","RPL29","6159",FALSE
"213970_at","RABL3","285282",TRUE
"213971_s_at","LOC100510525 /// SUZ12 /// SUZ12P","100510525 /// 23512 /// 440423",FALSE
"213973_at","RRBP1","6238",TRUE
"213974_at","ADAMTSL3","57188",TRUE
"213975_s_at","LYZ","4069",TRUE
"213976_at","CIZ1","25792",FALSE
"213977_s_at","CIZ1","25792",TRUE
"213978_at","MTSS1L","92154",TRUE
"213980_s_at","CTBP1","1487",FALSE
"213981_at","COMT","1312",FALSE
"213982_s_at","RABGAP1L","9910",FALSE
"213983_s_at","PDS5A","23244",TRUE
"213984_at","PDS5A","23244",FALSE
"213985_s_at","C19orf6","91304",FALSE
"213986_s_at","C19orf6","91304",FALSE
"213987_s_at","CDK13","8621",FALSE
"213988_s_at","SAT1","6303",TRUE
"213989_x_at","SETD4","54093",FALSE
"213990_s_at","PAK7","57144",FALSE
"213991_s_at","HS3ST1","9957",TRUE
"213992_at","COL4A6","1288",FALSE
"213993_at","SPON1","10418",FALSE
"213994_s_at","SPON1","10418",TRUE
"213995_at","ATP5S","27109",TRUE
"213996_at","YPEL1","29799",TRUE
"213997_at","FAM189A1","23359",TRUE
"213998_s_at","DDX17","10521",FALSE
"213999_at","YIPF4","84272",TRUE
"214000_s_at","RGS10","6001",TRUE
"214002_at","MYL6","4637",TRUE
"214003_x_at","RPS20","6224",FALSE
"214004_s_at","VGLL4","9686",TRUE
"214005_at","GGCX","2677",FALSE
"214006_s_at","GGCX","2677",TRUE
"214007_s_at","TWF1","5756",FALSE
"214008_at","TWF1","5756",TRUE
"214009_at","MSL3","10943",TRUE
"214010_s_at","ATP9B","374868",FALSE
"214011_s_at","NOP16","51491",FALSE
"214012_at","ERAP1","51752",TRUE
"214013_s_at","TBC1D1","23216",TRUE
"214014_at","CDC42EP2","10435",FALSE
"214015_at","SOCS7","30837",TRUE
"214016_s_at","LOC100506168 /// SFPQ","100506168 /// 6421",FALSE
"214017_s_at","DHX34","9704",FALSE
"214018_at","GRIP1","23426",TRUE
"214020_x_at","ITGB5","3693",FALSE
"214021_x_at","ITGB5","3693",TRUE
"214022_s_at","IFITM1","8519",FALSE
"214023_x_at","TUBB2B","347733",TRUE
"214024_s_at","DGCR6L","85359",TRUE
"214025_at","DDX28","55794",FALSE
"214026_s_at","SPRED2","200734",FALSE
"214027_x_at","DES /// FAM48A","1674 /// 55578",FALSE
"214028_x_at","TDRD3","81550",TRUE
"214029_at","SLC25A42","284439",TRUE
"214030_at","CRYBG3","131544",TRUE
"214031_s_at","KRT7","3855",FALSE
"214032_at","ZAP70","7535",TRUE
"214033_at","ABCC6","368",FALSE
"214034_at","ERAP1","51752",FALSE
"214035_x_at","LOC399491","399491",FALSE
"214036_at","EFNA5","1946",FALSE
"214037_s_at","CCDC22","28952",TRUE
"214038_at","CCL8","6355",TRUE
"214039_s_at","LAPTM4B","55353",FALSE
"214040_s_at","GSN","2934",TRUE
"214041_x_at","RPL37A","6168",TRUE
"214042_s_at","RPL22","6146",FALSE
"214043_at","PTPRD","5789",TRUE
"214044_at","RYR2","6262",TRUE
"214045_at","LIAS","11019",TRUE
"214046_at","FUT9","10690",TRUE
"214047_s_at","MBD4","8930",FALSE
"214048_at","MBD4","8930",FALSE
"214049_x_at","CD7","924",FALSE
"214050_at","CGGBP1","8545",TRUE
"214051_at","TMSB15B","286527",TRUE
"214052_x_at","BAT2L2","23215",FALSE
"214053_at","ERBB4","2066",TRUE
"214054_at","DOK2","9046",TRUE
"214055_x_at","BAT2L2","23215",FALSE
"214056_at","MCL1","4170",FALSE
"214057_at","MCL1","4170",FALSE
"214058_at","MYCL1","4610",FALSE
"214059_at","IFI44","10561",TRUE
"214060_at","SSBP1","6742",TRUE
"214061_at","WDR67","93594",TRUE
"214062_x_at","NFKBIB","4793",TRUE
"214063_s_at","TF","7018",TRUE
"214064_at","TF","7018",FALSE
"214065_s_at","CIB2","10518",FALSE
"214066_x_at","NPR2","4882",FALSE
"214067_at","C16orf42","115939",TRUE
"214068_at","BEAN1","146227",TRUE
"214069_at","ACSM2A /// ACSM2B","123876 /// 348158",FALSE
"214070_s_at","ATP10B","23120",FALSE
"214071_at","GNAL","2774",TRUE
"214072_x_at","NENF","29937",FALSE
"214073_at","CTTN","2017",FALSE
"214074_s_at","CTTN","2017",FALSE
"214075_at","NENF","29937",FALSE
"214076_at","GFOD2","81577",TRUE
"214077_x_at","MEIS3P1","4213",TRUE
"214079_at","DHRS2","10202",FALSE
"214080_x_at","PRKCSH","5589",FALSE
"214081_at","PLXDC1","57125",FALSE
"214082_at","CA5B","11238",TRUE
"214083_at","LOC100507315 /// PPP2R5C","100507315 /// 5527",FALSE
"214084_x_at","NCF1C","654817",TRUE
"214085_x_at","GLIPR1","11010",FALSE
"214086_s_at","PARP2","10038",TRUE
"214087_s_at","MYBPC1","4604",TRUE
"214088_s_at","FUT3","2525",FALSE
"214089_at","RPS8 /// RPS8P8","6202 /// 728553",FALSE
"214090_at","PAWR","5074",TRUE
"214091_s_at","GPX3","2878",FALSE
"214092_x_at","SUGP2","10147",FALSE
"214093_s_at","FUBP1","8880",FALSE
"214094_at","FUBP1","8880",TRUE
"214095_at","SHMT2","6472",TRUE
"214096_s_at","SHMT2","6472",FALSE
"214097_at","RPS21","6227",TRUE
"214098_at","KIAA1107","23285",TRUE
"214099_s_at","PDE4DIP","9659",FALSE
"214100_x_at","NSUN5P1","155400",FALSE
"214101_s_at","NPEPPS","9520",TRUE
"214102_at","ARAP2","116984",FALSE
"214103_s_at","RAP2A","5911",TRUE
"214104_at","GPR161","23432",FALSE
"214105_at","SOCS3","9021",TRUE
"214106_s_at","GMDS","2762",TRUE
"214107_x_at","LOC440434","440434",TRUE
"214108_at","MAX","4149",TRUE
"214109_at","LRBA","987",FALSE
"214111_at","OPCML","4978",TRUE
"214112_s_at","CXorf40A /// CXorf40B","541578 /// 91966",FALSE
"214113_s_at","RBM8A","9939",FALSE
"214114_x_at","FASTK","10922",FALSE
"214115_at","VAMP5","10791",FALSE
"214117_s_at","BTD","686",TRUE
"214118_x_at","PCM1","5108",FALSE
"214119_s_at","FKBP1A","2280",FALSE
"214120_at","RFPL1S","10740",TRUE
"214121_x_at","PDLIM7","9260",FALSE
"214122_at","PDLIM7","9260",FALSE
"214123_s_at","C4orf10","317648",FALSE
"214124_x_at","FGFR1OP","11116",FALSE
"214125_s_at","NENF","29937",FALSE
"214127_s_at","SRRT","51593",FALSE
"214128_at","DAGLA","747",TRUE
"214129_at","PDE4DIP","9659",FALSE
"214130_s_at","PDE4DIP","9659",FALSE
"214131_at","CYorf15B","84663",TRUE
"214132_at","ATP5C1","509",TRUE
"214133_at","MUC6","4588",TRUE
"214134_at","C2orf55","343990",TRUE
"214135_at","CLDN18","51208",FALSE
"214136_at","NUDT13","25961",TRUE
"214137_at","PTPRJ","5795",FALSE
"214138_at","ZNF79","7633",TRUE
"214139_at","ARID4B","51742",FALSE
"214140_at","SLC25A16","8034",TRUE
"214141_x_at","SRSF7","6432",FALSE
"214142_at","ZG16","653808",TRUE
"214143_x_at","RPL24","6152",TRUE
"214144_at","POLR2D","5433",TRUE
"214145_s_at","SPTB","6710",TRUE
"214146_s_at","PPBP","5473",TRUE
"214147_at","C1orf175","374977",TRUE
"214148_at","LOC100507424","100507424",TRUE
"214149_s_at","ATP6V0E1","8992",FALSE
"214150_x_at","ATP6V0E1","8992",FALSE
"214151_s_at","CCPG1","9236",TRUE
"214152_at","CCPG1","9236",FALSE
"214153_at","ELOVL5","60481",TRUE
"214154_s_at","PKP2","5318",FALSE
"214155_s_at","LARP4","113251",TRUE
"214156_at","MYRIP","25924",TRUE
"214157_at","GNAS","2778",FALSE
"214158_s_at","PRDM10","56980",TRUE
"214159_at","PLCE1","51196",FALSE
"214161_at","OSGIN2","734",TRUE
"214162_at","LOC284244","284244",TRUE
"214163_at","HSPB11","51668",FALSE
"214164_x_at","CA12","771",FALSE
"214165_s_at","HS6ST1","9394",FALSE
"214166_at","SDHB","6390",TRUE
"214167_s_at","RPLP0 /// RPLP0P6","220717 /// 6175",FALSE
"214168_s_at","TJP1","7082",TRUE
"214170_x_at","FH","2271",FALSE
"214171_s_at","U2AF2","11338",FALSE
"214172_x_at","RYK","6259",FALSE
"214173_x_at","C19orf2","8725",FALSE
"214174_s_at","PDLIM4","8572",FALSE
"214175_x_at","PDLIM4","8572",TRUE
"214176_s_at","PBXIP1","57326",FALSE
"214177_s_at","PBXIP1","57326",FALSE
"214178_s_at","SOX2","6657",FALSE
"214179_s_at","NFE2L1","4779",FALSE
"214180_at","MAN1C1","57134",FALSE
"214181_x_at","LST1","7940",FALSE
"214183_s_at","TKTL1","8277",TRUE
"214184_at","NPFF","8620",TRUE
"214185_at","KHDRBS1","10657",TRUE
"214186_s_at","HCG26","352961",TRUE
"214187_x_at","CTDSPL","10217",FALSE
"214188_at","HEXIM1","10614",TRUE
"214189_s_at","GGA2","23062",TRUE
"214190_x_at","GGA2","23062",FALSE
"214191_at","ICA1","3382",TRUE
"214192_at","NUP88","4927",FALSE
"214193_s_at","C1orf107","27042",TRUE
"214194_at","DIS3","22894",FALSE
"214195_at","TPP1","1200",TRUE
"214196_s_at","TPP1","1200",FALSE
"214197_s_at","SETDB1","9869",FALSE
"214198_s_at","DGCR2","9993",FALSE
"214199_at","SFTPD","6441",TRUE
"214200_s_at","COL6A1","1291",FALSE
"214201_x_at","BAT2","7916",TRUE
"214203_s_at","PRODH","5625",TRUE
"214204_at","PACRG","135138",FALSE
"214205_x_at","GLRX3","10539",TRUE
"214206_at","PPIL6","285755",TRUE
"214207_s_at","CARD10","29775",FALSE
"214208_at","KLHL35","283212",FALSE
"214209_s_at","ABCB9","23457",FALSE
"214210_at","SLC25A17","10478",TRUE
"214211_at","FTH1","2495",TRUE
"214212_x_at","FERMT2","10979",FALSE
"214213_x_at","LMNA","4000",FALSE
"214214_s_at","C1QBP","708",FALSE
"214215_s_at","LARP4B","23185",FALSE
"214216_s_at","LARP4B","23185",TRUE
"214217_at","GRM5","2915",TRUE
"214218_s_at","XIST","7503",FALSE
"214219_x_at","MAP4K1","11184",FALSE
"214220_s_at","ALMS1","7840",FALSE
"214221_at","ALMS1","7840",TRUE
"214222_at","DNAH7","56171",TRUE
"214224_s_at","PIN4","5303",FALSE
"214225_at","PIN4","5303",FALSE
"214226_at","PRSS53","339105",TRUE
"214228_x_at","TNFRSF4","7293",FALSE
"214229_at","DNAH17","8632",TRUE
"214230_at","CDC42","998",TRUE
"214231_s_at","KIAA0564","23078",TRUE
"214233_at","GGA2","23062",FALSE
"214234_s_at","CYP3A5","1577",TRUE
"214235_at","CYP3A5","1577",FALSE
"214236_at","LOC100286895","100286895",TRUE
"214237_x_at","PAWR","5074",FALSE
"214239_x_at","PCGF2","7703",FALSE
"214240_at","GAL","51083",TRUE
"214241_at","NDUFB8","4714",TRUE
"214242_at","MAN1A2","10905",FALSE
"214243_s_at","SERHL /// SERHL2","253190 /// 94009",FALSE
"214244_s_at","ATP6V0E1","8992",FALSE
"214245_at","RPS14","6208",FALSE
"214246_x_at","MINK1","50488",FALSE
"214247_s_at","DKK3","27122",FALSE
"214248_s_at","TRIM2","23321",FALSE
"214249_at","TRIM2","23321",FALSE
"214250_at","NUMA1","4926",TRUE
"214251_s_at","NUMA1","4926",FALSE
"214252_s_at","CLN5","1203",FALSE
"214253_s_at","DTNB","1838",TRUE
"214254_at","MAGEA4","4103",TRUE
"214255_at","ATP10A","57194",TRUE
"214256_at","ATP10A","57194",FALSE
"214257_s_at","SEC22B","9554",FALSE
"214258_x_at","KAT5","10524",FALSE
"214259_s_at","AKR7A2","8574",FALSE
"214260_at","COPS8","10920",TRUE
"214261_s_at","ADH6","130",FALSE
"214262_at","TRIP6","7205",TRUE
"214263_x_at","POLR2C","5432",FALSE
"214264_s_at","C14orf143","90141",FALSE
"214265_at","ITGA8","8516",TRUE
"214266_s_at","PDLIM7","9260",FALSE
"214267_s_at","CADM4","199731",FALSE
"214268_s_at","MTMR4","9110",FALSE
"214269_at","MFSD7","84179",TRUE
"214270_s_at","MAPRE3","22924",FALSE
"214271_x_at","RPL12","6136",TRUE
"214272_at","CYLD","1540",FALSE
"214273_x_at","NPRL3","8131",FALSE
"214274_s_at","ACAA1","30",TRUE
"214275_at","MED12","9968",TRUE
"214276_at","KLF12","11278",FALSE
"214277_at","COX11","1353",TRUE
"214278_s_at","NDRG2","57447",FALSE
"214279_s_at","NDRG2","57447",TRUE
"214280_x_at","HNRNPA1","3178",TRUE
"214281_s_at","RCHY1","25898",FALSE
"214283_at","TMEM97","27346",FALSE
"214284_s_at","FGF18","8817",FALSE
"214285_at","FABP3","2170",FALSE
"214286_at","GNAT1","2779",FALSE
"214287_s_at","CDK13","8621",TRUE
"214288_s_at","PSMB1","5689",FALSE
"214289_at","PSMB1","5689",TRUE
"214290_s_at","HIST2H2AA3 /// HIST2H2AA4","723790 /// 8337",FALSE
"214291_at","RPL17","6139",TRUE
"214292_at","ITGB4","3691",FALSE
"214293_at","SEPT11","55752",FALSE
"214294_at","KIAA0485","57235",FALSE
"214295_at","KIAA0485","57235",TRUE
"214296_x_at","IZUMO4","113177",FALSE
"214297_at","CSPG4","1464",TRUE
"214298_x_at","SEPT6","23157",FALSE
"214299_at","TOP3A","7156",FALSE
"214300_s_at","TOP3A","7156",TRUE
"214301_s_at","DPYSL4","10570",FALSE
"214302_x_at","GJC2","57165",FALSE
"214303_x_at","MUC5AC","4586",FALSE
"214304_x_at","SYNM","23336",FALSE
"214305_s_at","SF3B1","23451",TRUE
"214306_at","OPA1","4976",TRUE
"214307_at","HGD","3081",FALSE
"214308_s_at","HGD","3081",FALSE
"214310_s_at","ZFPL1","7542",FALSE
"214311_at","ZFPL1","7542",TRUE
"214312_at","FOXA2","3170",TRUE
"214313_s_at","EIF5B","9669",TRUE
"214314_s_at","EIF5B","9669",FALSE
"214315_x_at","CALR","811",FALSE
"214316_x_at","LOC100507328 /// LOC100508591","100507328 /// 100508591",FALSE
"214317_x_at","RPS9","6203",TRUE
"214318_s_at","FRY","10129",FALSE
"214319_at","FRY","10129",FALSE
"214320_x_at","CYP2A6","1548",FALSE
"214321_at","NOV","4856",TRUE
"214322_at","CAMK2G","818",TRUE
"214323_s_at","UPF3A","65110",FALSE
"214324_at","GP2","2813",TRUE
"214325_at","GP2","2813",FALSE
"214326_x_at","JUND","3727",FALSE
"214327_x_at","TPT1","7178",TRUE
"214328_s_at","HSP90AA1","3320",FALSE
"214329_x_at","TNFSF10","8743",TRUE
"214330_at","ATPAF2","91647",FALSE
"214331_at","TSFM","10102",TRUE
"214332_s_at","TSFM","10102",FALSE
"214333_x_at","IDH3G","3421",TRUE
"214334_x_at","DAZAP2","9802",FALSE
"214335_at","RPL18","6141",TRUE
"214336_s_at","COPA","1314",FALSE
"214337_at","COPA","1314",TRUE
"214338_at","DNAJB12","54788",FALSE
"214339_s_at","MAP4K1","11184",FALSE
"214340_at","ALOX12P2","245",TRUE
"214341_at","THTPA","79178",TRUE
"214342_at","ATXN7L1","222255",FALSE
"214343_s_at","ATXN7L1","222255",TRUE
"214344_at","LOC92973","92973",TRUE
"214346_at","C1QL1","10882",TRUE
"214347_s_at","DDC","1644",FALSE
"214348_at","TACR2","6865",TRUE
"214350_at","SNTB2","6645",TRUE
"214351_x_at","RPL13","6137",TRUE
"214352_s_at","KRAS","3845",FALSE
"214354_x_at","SFTPB","6439",FALSE
"214355_x_at","CTAGE15P /// CTAGE4 /// CTAGE8 /// CTAGE9","100128553 /// 100142659 /// 441294 /// 643854",FALSE
"214356_s_at","KIAA0368","23392",FALSE
"214357_at","C1orf105","92346",TRUE
"214358_at","ACACA","31",TRUE
"214359_s_at","HSP90AB1","3326",TRUE
"214360_at","SMARCA4","6597",FALSE
"214361_s_at","RGS12","6002",FALSE
"214363_s_at","MATR3","9782",FALSE
"214364_at","MTERFD2","130916",TRUE
"214365_at","TPM3","7170",TRUE
"214366_s_at","ALOX5","240",FALSE
"214367_at","RASGRP2","10235",FALSE
"214368_at","RASGRP2","10235",FALSE
"214369_s_at","RASGRP2","10235",FALSE
"214370_at","S100A8","6279",TRUE
"214371_at","TSSK2","23617",TRUE
"214372_x_at","ERN2","10595",TRUE
"214374_s_at","PPFIBP1","8496",FALSE
"214375_at","PPFIBP1","8496",TRUE
"214377_s_at","CTRL","1506",TRUE
"214378_at","TFPI","7035",FALSE
"214379_at","HNRPDL","9987",TRUE
"214380_at","PRPF31","26121",TRUE
"214381_at","LOC441601","441601",TRUE
"214382_at","UNC93A","54346",FALSE
"214383_x_at","KLHDC3","116138",TRUE
"214384_s_at","DCTN2","10540",TRUE
"214385_s_at","MUC5AC","4586",TRUE
"214387_x_at","SFTPC","6440",FALSE
"214389_at","SLC5A12","159963",TRUE
"214390_s_at","BCAT1","586",TRUE
"214391_x_at","PTGER1","5731",FALSE
"214392_at","IRGC","56269",TRUE
"214393_at","RND2","8153",FALSE
"214394_x_at","EEF1D","1936",FALSE
"214395_x_at","EEF1D","1936",FALSE
"214396_s_at","MBD2","8932",TRUE
"214397_at","MBD2","8932",FALSE
"214398_s_at","IKBKE","9641",FALSE
"214399_s_at","KRT4","3851",FALSE
"214400_at","INSL3","3640",TRUE
"214401_at","PAX1","5075",TRUE
"214402_s_at","SFI1","9814",TRUE
"214403_x_at","SPDEF","25803",FALSE
"214404_x_at","SPDEF","25803",FALSE
"214406_s_at","SLC7A4","6545",TRUE
"214407_x_at","GYPB","2994",TRUE
"214408_s_at","RFPL1S /// RFPL3S","10737 /// 10740",FALSE
"214409_at","RFPL3S","10737",TRUE
"214410_at","TRPM1","4308",TRUE
"214411_x_at","CTRB2","440387",TRUE
"214412_at","H2AFB1 /// H2AFB2 /// H2AFB3","474381 /// 474382 /// 83740",FALSE
"214413_at","TAT","6898",FALSE
"214414_x_at","HBA1 /// HBA2","3039 /// 3040",FALSE
"214415_at","PLGLB1 /// PLGLB2","5342 /// 5343",FALSE
"214417_s_at","FETUB","26998",FALSE
"214418_at","CT62","196993",TRUE
"214419_s_at","CYP2C9","1559",FALSE
"214420_s_at","CYP2C9","1559",TRUE
"214421_x_at","CYP2C9","1559",FALSE
"214422_at","RAD23B","5887",TRUE
"214423_x_at","ALDOB","229",FALSE
"214424_s_at","ALDOB","229",FALSE
"214425_at","AMBP","259",FALSE
"214426_x_at","CHAF1A","10036",FALSE
"214427_at","NOP2","4839",TRUE
"214428_x_at","C4A /// C4B /// LOC100509001","100509001 /// 720 /// 721",FALSE
"214429_at","MTMR6","9107",TRUE
"214430_at","GLA","2717",TRUE
"214431_at","GMPS","8833",TRUE
"214432_at","ATP1A3","478",TRUE
"214433_s_at","SELENBP1","8991",TRUE
"214434_at","HSPA12A","259217",FALSE
"214435_x_at","RALA","5898",TRUE
"214436_at","FBXL2","25827",TRUE
"214437_s_at","SHMT2","6472",FALSE
"214438_at","HLX","3142",TRUE
"214439_x_at","BIN1","274",FALSE
"214440_at","NAT1","9",TRUE
"214441_at","STX6","10228",TRUE
"214442_s_at","PIAS2","9063",FALSE
"214443_at","PVR","5817",FALSE
"214444_s_at","PVR","5817",TRUE
"214445_at","ELL2","22936",FALSE
"214446_at","ELL2","22936",TRUE
"214447_at","ETS1","2113",TRUE
"214448_x_at","NFKBIB","4793",FALSE
"214449_s_at","RHOQ","23433",TRUE
"214450_at","CTSW","1521",TRUE
"214451_at","TFAP2B","7021",TRUE
"214452_at","BCAT1","586",FALSE
"214453_s_at","IFI44","10561",FALSE
"214454_at","ADAMTS2","9509",TRUE
"214455_at","HIST1H2BC","8347",TRUE
"214456_x_at","SAA1 /// SAA2","6288 /// 6289",FALSE
"214457_at","HOXA2","3199",TRUE
"214458_at","TRAF3IP1","26146",TRUE
"214459_x_at","HLA-C","3107",FALSE
"214460_at","LSAMP","4045",TRUE
"214461_at","LBP","3929",TRUE
"214462_at","SOCS6","9306",FALSE
"214463_x_at","HIST1H4J","8363",TRUE
"214464_at","CDC42BPA","8476",TRUE
"214465_at","ORM1 /// ORM2","5004 /// 5005",FALSE
"214466_at","GJA5","2702",TRUE
"214467_at","GPR65","8477",TRUE
"214468_at","MYH6","4624",TRUE
"214469_at","HIST1H2AE","3012",TRUE
"214470_at","KLRB1","3820",TRUE
"214471_x_at","LHB","3972",TRUE
"214472_at","HIST1H2AD /// HIST1H3D","3013 /// 8351",FALSE
"214473_x_at","PMS2P3","5387",FALSE
"214474_at","PRKAB2","5565",TRUE
"214475_x_at","CAPN3","825",TRUE
"214476_at","TFF2","7032",TRUE
"214477_at","MLLT1","4298",TRUE
"214478_at","SPP2","6694",TRUE
"214479_at","GFRA3","2676",TRUE
"214480_at","ETV3","2117",TRUE
"214481_at","HIST1H2AM","8336",TRUE
"214482_at","ZBTB25","7597",TRUE
"214483_s_at","ARFIP1","27236",FALSE
"214484_s_at","SIGMAR1","10280",TRUE
"214485_at","ODF1","4956",TRUE
"214486_x_at","CFLAR","8837",FALSE
"214487_s_at","RAP2A /// RAP2B","5911 /// 5912",FALSE
"214488_at","RAP2B","5912",TRUE
"214489_at","FSHB","2488",TRUE
"214490_at","ARSF","416",TRUE
"214491_at","SSTR3","6753",TRUE
"214492_at","SGCD","6444",FALSE
"214493_s_at","INADL","10207",TRUE
"214494_s_at","SPG7","6687",FALSE
"214495_at","CACNG2","10369",TRUE
"214496_x_at","MYST4","23522",FALSE
"214497_s_at","NHLH2","4808",TRUE
"214498_at","ASIP","434",TRUE
"214499_s_at","BCLAF1","9774",FALSE
"214500_at","H2AFY","9555",TRUE
"214501_s_at","H2AFY","9555",FALSE
"214502_at","HIST1H2BJ","8970",TRUE
"214503_x_at","GPR135","64582",FALSE
"214504_at","ABO","28",FALSE
"214505_s_at","FHL1","2273",FALSE
"214506_at","GPR182","11318",TRUE
"214507_s_at","EXOSC2","23404",TRUE
"214508_x_at","CREM","1390",FALSE
"214509_at","HIST1H3I","8354",TRUE
"214510_at","GPR20","2843",TRUE
"214511_x_at","FCGR1B","2210",TRUE
"214512_s_at","SUB1","10923",FALSE
"214513_s_at","CREB1","1385",FALSE
"214514_at","MCM3AP","8888",TRUE
"214515_at","OR1E1","8387",TRUE
"214516_at","HIST1H4B","8366",TRUE
"214517_at","KRTAP5-9","3846",TRUE
"214518_at","PDHA2","5161",TRUE
"214519_s_at","RLN2","6019",TRUE
"214520_at","FOXC2","2303",TRUE
"214521_at","HES2","54626",TRUE
"214522_x_at","HIST1H2AD /// HIST1H3D","3013 /// 8351",FALSE
"214523_at","CEBPE","1053",TRUE
"214524_at","GHRH","2691",TRUE
"214525_x_at","MLH3","27030",FALSE
"214526_x_at","PMS2P1","5379",FALSE
"214527_s_at","PQBP1","10084",FALSE
"214528_s_at","PAX8","7849",TRUE
"214529_at","TSHB","7252",TRUE
"214530_x_at","EPB41","2035",FALSE
"214531_s_at","SNX1","6642",FALSE
"214532_x_at","POU5F1B","5462",TRUE
"214533_at","CMA1","1215",TRUE
"214534_at","HIST1H1B","3009",TRUE
"214535_s_at","ADAMTS2","9509",FALSE
"214536_at","SLURP1","57152",TRUE
"214537_at","HIST1H1D","3007",TRUE
"214538_x_at","RGS6","9628",FALSE
"214539_at","SERPINB10","5273",TRUE
"214540_at","HIST1H2BO","8348",TRUE
"214541_s_at","QKI","9444",FALSE
"214542_x_at","HIST1H2AI","8329",TRUE
"214543_x_at","QKI","9444",FALSE
"214544_s_at","SNAP23","8773",FALSE
"214545_s_at","PROSC","11212",TRUE
"214546_s_at","P2RY11 /// PPAN-P2RY11","5032 /// 692312",FALSE
"214547_at","ADCY10","55811",TRUE
"214548_x_at","GNAS","2778",FALSE
"214549_x_at","SPRR1A","6698",FALSE
"214550_s_at","TNPO3","23534",TRUE
"214551_s_at","CD7","924",TRUE
"214552_s_at","RABEP1","9135",FALSE
"214553_s_at","ARPP19","10776",FALSE
"214554_at","HIST1H2AL","8332",TRUE
"214555_at","SSTR5","6755",TRUE
"214556_at","SSTR4","6754",TRUE
"214557_at","PTTG2","10744",TRUE
"214558_at","GPR12","2835",TRUE
"214559_at","DRD3","1814",TRUE
"214560_at","FPR3","2359",TRUE
"214561_at","LILRP2","79166",TRUE
"214562_at","HIST1H4L","8368",TRUE
"214563_at","PCDHGC3","5098",TRUE
"214564_s_at","PCDHGC3","5098",FALSE
"214565_s_at","SMR3A /// SMR3B","10879 /// 26952",FALSE
"214566_at","SMR3A","26952",TRUE
"214567_s_at","XCL1 /// XCL2","6375 /// 6846",FALSE
"214568_at","TPSD1","23430",TRUE
"214569_at","IFNA5","3442",TRUE
"214570_x_at","LOC100294020 /// LOC100507755 /// POM121L10P /// POM121L1P /// POM121L4P /// POM121L8P /// POM121L9P","100294020 /// 100507755 /// 25812 /// 266697 /// 29774 /// 29797 /// 646074",FALSE
"214571_at","FGF3","2248",TRUE
"214572_s_at","INSL3","3640",FALSE
"214574_x_at","LST1","7940",FALSE
"214575_s_at","AZU1","566",TRUE
"214576_at","KRT36","8689",TRUE
"214577_at","MAP1B","4131",TRUE
"214578_s_at","ROCK1","6093",TRUE
"214579_at","NIPAL3","57185",FALSE
"214580_x_at","KRT6A /// KRT6B /// KRT6C","286887 /// 3853 /// 3854",FALSE
"214581_x_at","TNFRSF21","27242",FALSE
"214582_at","PDE3B","5140",FALSE
"214583_at","DDI2","84301",TRUE
"214584_x_at","ACACB","32",FALSE
"214585_s_at","VPS52","6293",TRUE
